info-date,cv-structured-list-data,iconfont,tranPrice,riseBox,cv-structured-list-data 2,cv-structured-list-data 3,label
5/10/2024,Chi Fu Fa Yuen・Fu Ho Yuen (Block H-5)・Lower Floor・Flat B,,,--,588ft²,@$31,Centaline
5/10/2024,Madison Park・Middle Floor・Flat C,,,--,301ft²,@$56,Centaline
5/10/2024,City One Shatin・Site 5・Block 50・Upper Floor・Flat C,,,--,304ft²,@$44,Centaline
5/10/2024,King Ho Building・Middle Floor・Flat B,,,--,403ft²,@$45,Centaline
5/10/2024,Discovery Bay・Phase 1-Parkridge Village・Seaview・Middle Floor・Flat F,,,--,440ft²,@$27,Centaline
5/10/2024,Lohas Park・Phase 4B Wings At Sea Il・Tower 5A・Lower Floor・Flat F,,,--,343ft²,@$43,Centaline
5/10/2024,Shatinpark・Stage 1・Avon Garden (Block 2)・Upper Floor・Flat A,,,--,286ft²,@$40,Centaline
5/10/2024,No. 8 Royal Green・Middle Floor・Flat H,,,--,663ft²,@$25,Centaline
5/10/2024,Sheung Shui Centre・Block 5・Lower Floor・Flat C,,,--,350ft²,@$31,Centaline
5/10/2024,Caribbean Coast・Phase 3 Carmel Cove・Lux Living (Tower 12)・Upper Floor・Flat A,,,--,918ft²,@$31,Centaline
5/10/2024,Metro City・Phase 1・Tower 3・Lower Floor・Flat G,,,--,364ft²,@$45,Centaline
5/10/2024,Valais,,,--,"2,017ft²",@$26,Centaline
5/10/2024,Dynasty Heights・Tropicana・Tropicana 7 (Block 20)・Upper Floor・Flat A,,,--,969ft²,@$35,Centaline
5/10/2024,East Point City・Block 8・Middle Floor・Flat D,,,--,619ft²,@$33,Centaline
5/10/2024,Provident Centre・Block 2・Upper Floor・Flat E,,,--,"1,039ft²",@$37,Centaline
5/10/2024,Hong Kong Garden・Phase 1・Admiralty Heights (Block 5)・Middle Floor・Flat F,,,--,365ft²,@$34,Centaline
5/10/2024,Broadview Mansion・Upper Floor・Flat A,,,--,938ft²,@$41,Centaline
5/10/2024,The Orchards・Tower 1・Upper Floor・Flat A,,,--,821ft²,@$52,Centaline
5/10/2024,Nan Fung Sun Chuen・Block 2・Middle Floor・Flat B,,,--,391ft²,@$42,Centaline
5/10/2024,St Martin・Phase 2・Tower 9・Middle Floor・Flat B2,,,--,449ft²,@$38,Centaline
5/10/2024,The Henley・Phase 1・Condominium C・Upper Floor・Flat G,,,--,208ft²,@$70,Centaline
5/10/2024,Mei Foo Sun Chuen・Phase 3・53-55 Broadway・Upper Floor・Flat B No. 55,,,--,654ft²,@$34,Centaline
5/10/2024,Aria Kowloon Peak・Tower 3・Lower Floor・Flat E,,,--,749ft²,@$33,Centaline
5/10/2024,Tak Bo Garden・Block E・Middle Floor・Flat E8,,,--,265ft²,@$36,Centaline
5/10/2024,Metro Town・Phase 2 Le Point・Tower 6・Lower Floor・Flat C,,,--,503ft²,@$38,Centaline
5/10/2024,Lohas Park・Phase 5A Malibu・Tower 2A・Lower Floor・Flat A,,,--,660ft²,@$37,Centaline
5/10/2024,The Wings・The Wings・Tower 8・Upper Floor・Flat C,,,--,968ft²,@$37,Centaline
5/10/2024,City One Shatin・Site 7・Block 36・Upper Floor・Flat C,,,--,307ft²,@$39,Centaline
5/10/2024,The Quinn ‧ Square Mile・Tower 1・Lower Floor・Flat N,,,--,205ft²,@$64,Centaline
5/10/2024,Smithfield Terrace・Block A・Middle Floor・Flat 1,,,--,281ft²,@$50,Centaline
5/10/2024,Lee Bo Building・Lower Floor・Flat C,,,--,234ft²,@$33,Centaline
5/10/2024,Seaview Crescent・Block 3・Lower Floor・Flat F,,,--,531ft²,@$34,Centaline
5/10/2024,The Consonance・Lower Floor・Flat D,,,--,302ft²,@$63,Centaline
5/10/2024,City One Shatin・Site 5・Block 48・Middle Floor・Flat A,,,--,284ft²,@$51,Centaline
5/10/2024,Tsuen Wan Centre・Block 6 (Chungking House)・Upper Floor・Flat H,,,--,324ft²,@$35,Centaline
5/10/2024,Greenfield Garden・Phase 1・Tower 4・Middle Floor・Flat E,,,--,443ft²,@$35,Centaline
5/10/2024,The Avenue・Phase 2・Tower 2・Lower Floor・Flat L,,,--,329ft²,@$59,Centaline
5/10/2024,St. Barths・Phase 1・Maple Court Tower 1・Middle Floor・Flat E,,,--,441ft²,@$48,Centaline
5/10/2024,Kornhill Garden・Block 2・Middle Floor・Flat E,,,--,431ft²,@$42,Centaline
5/10/2024,The Holborn・Tower B・Middle Floor・Flat B1,,,--,268ft²,@$71,Centaline
5/10/2024,Sun Tuen Mun Centre・Block 9・Middle Floor・Flat G,,,--,455ft²,@$27,Centaline
5/10/2024,The Riverpark・Tower 3・Upper Floor・Flat A,,,--,"1,262ft²",@$36,Centaline
5/10/2024,Hollywood Terrace・Block B・Upper Floor・Flat E,,,--,766ft²,@$40,Centaline
5/10/2024,The Royal Court・Middle Floor・Flat A,,,--,"1,107ft²",@$45,Centaline
5/10/2024,Taikoo Shing・On Shing Terrace・(T-27) Ning On Mansion・Middle Floor・Flat H,,,--,580ft²,@$34,Centaline
5/10/2024,Elegant Court・Upper Floor・Flat A (No. 14A),,,--,522ft²,@$52,Centaline
5/10/2024,Luk Yeung Sun Chuen・Block Q・Upper Floor・Flat 8,,,--,475ft²,@$35,Centaline
5/10/2024,Wetland Seasons Bay・Phase 1・Tower 2B・Middle Floor・Flat C5,,,--,438ft²,@$30,Centaline
5/10/2024,Ocean Pride・Phase 3A Ocean Supreme・Tower 3A・Upper Floor・Flat B,,,--,"1,163ft²",@$37,Centaline
5/10/2024,Tsuen King Garden・Phase 1・Block 5・Upper Floor・Flat D,,,--,362ft²,@$38,Centaline
5/10/2024,H Cube・Middle Floor・Flat 12,,,--,293ft²,@$56,Centaline
5/10/2024,Classical Gardens・Phase 1・Block 11・Upper Floor・Flat F,,,--,513ft²,@$34,Centaline
5/10/2024,Vista Paradiso・Phase 2・Tower 8・Lower Floor・Flat B,,,--,745ft²,@$32,Centaline
5/10/2024,Rambler Crest・Tower 2・Lower Floor・Flat H,,,--,451ft²,@$33,Centaline
5/10/2024,Parc City・Tower 6・Middle Floor・Flat B,,,--,432ft²,@$49,Centaline
5/10/2024,K‧Summit・Urban Villa 2・Flat A,,,--,323ft²,@$54,Centaline
5/10/2024,Chong Hing Building・Middle Floor・Flat A,,,--,549ft²,@$38,Centaline
5/10/2024,Laguna City・Phase 1・Block 17・Upper Floor・Flat G,,,--,517ft²,@$31,Centaline
5/10/2024,Grand Central・Phase 1・Tower 2・Lower Floor・Flat L,,,--,540ft²,@$45,Centaline
5/10/2024,Yoho Town・Phase 2 Yoho Midtown・Block M2・Upper Floor・Flat F,,,--,475ft²,@$36,Centaline
5/10/2024,Greenfields・Block 2・Lower Floor・Flat D,,,--,667ft²,@$27,Centaline
4/10/2024,The Zenith・Phase 1・Tower 1・Upper Floor・Flat D,,$12.5M,--,612ft²,"@$20,425",Centaline
4/10/2024,Glorious Peak・Middle Floor・Flat C,,$5.34M,--,505ft²,"@$10,570",Centaline
4/10/2024,The Met. Blossom・Tower 1・Lower Floor・Flat A06,,$3.5M,--,283ft²,"@$12,367",Centaline
4/10/2024,Peak One・Phase 1・Block 5・Lower Floor・Flat B,,$16M,--,"1,291ft²","@$12,393",Centaline
4/10/2024,Kai Tak Garden・Block 1・Upper Floor・Flat H,,$5M,--,612ft²,"@$8,170",Centaline
4/10/2024,Sung Lan Mansion・Upper Floor・Flat A,,$8.2M,--,930ft²,"@$8,817",Centaline
4/10/2024,Monte Vista・Block 11・Middle Floor・Flat C,,$6.72M,--,765ft²,"@$8,784",Centaline
4/10/2024,Monte Vista・Block 12・Middle Floor・Flat B,,$7.15M,--,765ft²,"@$9,346",Centaline
4/10/2024,80 Robinson Road・Block 1・Upper Floor・Flat A,,,--,"1,052ft²",@$56,Centaline
4/10/2024,Flora Plaza・Block 1・Lower Floor・Flat A,,,--,392ft²,@$32,Centaline
4/10/2024,Ying Piu Mansion・Lower Floor・Flat C,,,--,404ft²,@$47,Centaline
4/10/2024,Lohas Park・Phase 2A Le Prestige・Blue Danube (Tower 5 - L Wing)・Upper Floor・Flat D,,,--,972ft²,@$28,Centaline
4/10/2024,Kingswood Villas・Phase 5 Lynwood Court・Block 8・Middle Floor・Flat D,,,--,544ft²,@$24,Centaline
4/10/2024,Beverly Court・Upper Floor・Flat B,,,--,879ft²,@$43,Centaline
4/10/2024,The Long Beach・Tower 7・Lower Floor・Flat B,,,--,556ft²,@$44,Centaline
4/10/2024,Heya Delight・Upper Floor・Flat D,,,--,518ft²,@$42,Centaline
4/10/2024,Mantin Heights・Tower 6・Middle Floor・Flat D,,,--,554ft²,@$47,Centaline
4/10/2024,Central Park Towers・Phase 1・Tower 3・Upper Floor・Flat G,,,--,502ft²,@$27,Centaline
4/10/2024,The Manhattan・Block F・Lower Floor・Flat F,,,--,"1,551ft²",@$37,Centaline
4/10/2024,St Martin・Phase 1・Tower 3・Lower Floor・Flat A2,,,--,452ft²,@$38,Centaline
4/10/2024,Sorrento・Phase 1・Block 6・Middle Floor・Flat A,,,--,632ft²,@$51,Centaline
4/10/2024,Silicon Hill・University Hill Phase 2B・Scenic Tower 1・Upper Floor・Flat A5,,,--,409ft²,@$38,Centaline
4/10/2024,Hoover Towers・Tower 1・Middle Floor・Flat A,,,--,355ft²,@$46,Centaline
4/10/2024,Monmouth Villa・Lower Floor・Flat A,,,--,"1,574ft²",@$39,Centaline
4/10/2024,Ying Wa Court・Lower Floor・Flat B,,,--,466ft²,@$47,Centaline
4/10/2024,The Beaumount・Phase 1・Tower 6・Upper Floor・Flat B,,,--,499ft²,@$33,Centaline
4/10/2024,Kam Wah Garden・Block B・Middle Floor・Flat 8,,,--,353ft²,@$31,Centaline
4/10/2024,Taikoo Shing・Kam Din Terrace・(T-22) Ming Kung Mansion・Middle Floor・Flat D,,,--,702ft²,@$38,Centaline
4/10/2024,Discovery Park・Phase 1・Block 2・Upper Floor・Flat C,,,--,495ft²,@$35,Centaline
4/10/2024,Chelsea Heights・Phase 1・Block 2・Lower Floor・Flat A,,,--,512ft²,@$30,Centaline
4/10/2024,48A-48B Fuk Wa Street・2/F・No. 29,,$2.45M,--,508ft²,"@$4,823",Land Registry
4/10/2024,The Wings・II・Carpark・BM2・No.57,,$1.52M,--,--,--,Land Registry
4/10/2024,The Wings・II・Carpark・BM2・No.58,,$1.38M,--,--,--,Land Registry
4/10/2024,3 Hok Ling Street・3/F・No. 3,,$2.8M,--,531ft²,"@$5,273",Land Registry
4/10/2024,Upper Riverbank・Tower 1・19/F・Flat B,,$20M,,854ft²,"@$23,419",Land Registry
4/10/2024,Ching Tao Court・30/F・Flat 10,,$2.16M,--,--,--,Land Registry
4/10/2024,Marina Habitat・Tower 2・36/F・Flat F,,$6.5M,--,527ft²,"@$12,334",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2B・9/F・Flat G,,$6.98M,--,432ft²,"@$16,167",Land Registry
4/10/2024,Park Central・Phase 2・Tower 12・37/F・Flat C,,$8M,,642ft²,"@$12,461",Land Registry
4/10/2024,Nan Fung Sun Chuen・Block 10・25/F・Flat F,,$4.88M,,391ft²,"@$12,481",Land Registry
4/10/2024,Mei Foo Sun Chuen・Phase 3・52-54 Broadway・11/F・Flat C No. 52,,$8M,,863ft²,"@$9,270",Land Registry
4/10/2024,Heng Fa Chuen・Block 13・5/F・Flat 6,,$4.6M,,453ft²,"@$10,155",Land Registry
4/10/2024,Luen Fat Building・2/F・No. 28,,$3.28M,--,370ft²,"@$8,865",Land Registry
4/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・6/F・Flat F,,$6.56M,--,382ft²,"@$17,165",Land Registry
4/10/2024,Laguna City・Phase 1・Block 3・20/F・Flat D,,$7.2M,,687ft²,"@$10,480",Land Registry
4/10/2024,Belvedere Garden・Phase 1・Block 2・3/F・Flat H,,$5.5M,--,644ft²,"@$8,540",Land Registry
4/10/2024,Kai Chuen Court・Block 4 (Kai Tao House)・33/F・Flat 20,,$2.67M,--,--,--,Land Registry
4/10/2024,Kam Yin Mansion・5/F・No. 17,,$2.8M,--,370ft²,"@$7,568",Land Registry
4/10/2024,Kam Yin Mansion・5/F・No. 15,,$2.8M,--,370ft²,"@$7,568",Land Registry
4/10/2024,Fook Wan Mansion・5/F・Flat G,,$4.05M,--,465ft²,"@$8,710",Land Registry
4/10/2024,Mayfair Gardens・Block 6・7/F・Flat H,,$4.2M,--,478ft²,"@$8,787",Land Registry
4/10/2024,Ching Tao Court・32/F・Flat 17,,$1.74M,--,--,--,Land Registry
4/10/2024,Ching Tao Court・16/F・Flat 11,,$1.77M,--,--,--,Land Registry
4/10/2024,Ching Tao Court・32/F・Flat 22,,$1.89M,--,--,--,Land Registry
4/10/2024,Manor Hill・Tower 1・38/F・Flat A3,,$4.1M,--,203ft²,"@$20,217",Land Registry
4/10/2024,The Pavilia Forest・Phase 3 The Pavilia Forest III・Tower 1・29/F・Flat J,,$4.97M,--,261ft²,"@$19,042",Land Registry
4/10/2024,Manor Hill・Tower 2・37/F・Flat C5,,$4.3M,--,222ft²,"@$19,369",Land Registry
4/10/2024,The Horizon・Court B Tower 1・11/F・Flat C,,$19.43M,--,"1,179ft²","@$16,478",Land Registry
4/10/2024,Residence Oasis・Tower 2・28/F・Flat A,,$10.25M,,742ft²,"@$13,814",Land Registry
4/10/2024,Cosmopolitan Estates・Tai Yau Building (Block E)・8/F・Flat 2,,$2.88M,,326ft²,"@$8,834",Land Registry
4/10/2024,Cosmopolitan Estates・Tai Yau Building (Block E)・3/F・Flat 5,,$2.68M,,326ft²,"@$8,221",Land Registry
4/10/2024,Victoria Harbour・Phase 2B-2 Victoria Harbour II・Tower 3・19/F・Flat B,,$43.89M,--,"1,111ft²","@$39,505",Land Registry
4/10/2024,Shui King Building・Block A・19/F・Flat A3,,$2.8M,--,363ft²,"@$7,713",Land Registry
4/10/2024,City One Shatin・Site 4・Block 44・23/F・Flat G,,$4.34M,,304ft²,"@$14,276",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2B・12/F・Flat F,,$5.02M,--,307ft²,"@$16,365",Land Registry
4/10/2024,Caribbean Coast・Phase 3 Carmel Cove・Tower 11・35/F・Flat C,,$5.58M,,563ft²,"@$9,911",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2B・15/F・Flat F,,$5.03M,--,307ft²,"@$16,397",Land Registry
4/10/2024,Lohas Park・Phase 2A Le Prestige・Swan Lake (Tower 2 - L Wing)・42/F・Flat A,,$10.2M,,973ft²,"@$10,483",Land Registry
4/10/2024,Coastal Skyline・Phase 4 Le Bleu Deux・Block 1・7/F・Flat B,,$6.9M,,563ft²,"@$12,256",Land Registry
4/10/2024,The Sparkle・Block 2・33/F・Flat A,,$8.18M,,597ft²,"@$13,702",Land Registry
4/10/2024,Wyler Gardens・Hang Chien Court・Block F・3/F・Flat 6,,$3.52M,,372ft²,"@$9,462",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2B・17/F・Flat B,,$8.8M,--,474ft²,"@$18,557",Land Registry
4/10/2024,Ching Tao Court・10/F・Flat 9,,$1.93M,--,--,--,Land Registry
4/10/2024,Holford Gardens・Fook Hey Court (Block 2)・1/F・Flat J,,$3M,--,497ft²,"@$6,036",Land Registry
4/10/2024,Greenland Garden・Block A・6/F・Flat 8,,$3M,,330ft²,"@$9,091",Land Registry
4/10/2024,Greenwood Terrace・Tower 6・26/F・Flat H,,$5.35M,--,646ft²,"@$8,282",Land Registry
4/10/2024,The Colonnades・The Colonnades・8/F・Flat A,,$9.2M,,679ft²,"@$13,549",Land Registry
4/10/2024,Kingswood Villas・Phase 1 Locwood Court・Carpark・BM2・No.66,,"$958,000",--,--,--,Land Registry
4/10/2024,Yan Shing Court・Yan Choi House (Block F)・11/F・Flat 10,,$2.65M,--,401ft²,"@$6,608",Land Registry
4/10/2024,Tai Po Centre・Phase 3・Block 20・5/F・Flat B,,$3.08M,,315ft²,"@$9,778",Land Registry
4/10/2024,Tai Wo Estate・Sun Wo House (Block 3)・24/F・Flat 18,,$2.38M,--,443ft²,"@$5,372",Land Registry
4/10/2024,188 Apliu Street・7/F・No. 188,,$2M,--,675ft²,"@$2,963",Land Registry
4/10/2024,Golden Orchid Court・6/F・Flat A,,$2.8M,,310ft²,"@$9,032",Land Registry
4/10/2024,St Martin・Phase 2・Tower 11・21/F・Flat B1,,$9.06M,--,479ft²,"@$18,914",Land Registry
4/10/2024,Mount Regency・Phase 1・Tower 1A・29/F・Flat B,,$3.28M,,--,--,Land Registry
4/10/2024,The Vertex・East Wing・27/F・Flat A,,$12.78M,,639ft²,"@$20,000",Land Registry
4/10/2024,Lung Wa Building・8/F・Flat A,,$2.6M,--,471ft²,"@$5,520",Land Registry
4/10/2024,Manor Centre・Block 5・12/F・Flat B,,$3.6M,--,299ft²,"@$12,040",Land Registry
4/10/2024,Fung Shing Court・Wing Shing House (Block A)・16/F・Flat 4,,$3.1M,--,490ft²,"@$6,327",Land Registry
4/10/2024,Taikoo Shing・Kao Shan Terrace・(T-14) Loong Shan Mansion・24/F・Flat A,,$6.98M,--,530ft²,"@$13,170",Land Registry
4/10/2024,Yen Dack Building・10/F・Flat H,,$3.45M,--,491ft²,"@$7,026",Land Registry
4/10/2024,Victoria Harbour・Phase 2B-2 Victoria Harbour II・Tower 3・16/F・Flat B,,$45.38M,--,"1,111ft²","@$40,846",Land Registry
4/10/2024,The Haddon・16/F・Flat R,,$6.59M,--,--,--,Land Registry
4/10/2024,Sceneway Garden・Block 7・19/F・Flat A,,$6M,--,537ft²,"@$11,173",Land Registry
4/10/2024,Fook Wah Mansion・10/F・Flat A,,$2.6M,--,382ft²,"@$6,806",Land Registry
4/10/2024,Kingswood Villas・Phase 5 Lynwood Court・Block 3・13/F・Flat F,,$3.75M,,442ft²,"@$8,480",Land Registry
4/10/2024,Chi Lok Fa Yuen・Lok Yee Yuen (Block 3)・13/F・Flat F,,$4M,--,584ft²,"@$6,849",Land Registry
4/10/2024,Golden Lion Garden・Phase 1・Golden Beauty Court (Block B)・2/F・Flat 3,,$3M,,285ft²,"@$10,526",Land Registry
4/10/2024,Cullinan West・Phase 2A・Tower 2B・41/F・Flat D,,$7.1M,,351ft²,"@$20,228",Land Registry
4/10/2024,The Quinn ‧ Square Mile・Tower 1・3/F・Flat F,,$6.5M,--,243ft²,"@$26,749",Land Registry
4/10/2024,Kin Fook Mansion・7/F・Flat A,,$3M,,310ft²,"@$9,677",Land Registry
4/10/2024,Scenic Gardens・Block 5・16/F・Flat B,,$4.58M,,505ft²,"@$9,069",Land Registry
4/10/2024,The Grandiose・Block 1・38/F・Flat B,,$8.85M,,668ft²,"@$13,249",Land Registry
4/10/2024,Koko Hills・Phase 3B Koko Mare・Tower 9・7/F・Flat F,,$5.99M,--,310ft²,"@$19,316",Land Registry
4/10/2024,Larchwood・20/F・Flat A,,$5.19M,--,250ft²,"@$20,752",Land Registry
4/10/2024,Lake Silver・Tower 2・9/F・Flat H,,$8.08M,,604ft²,"@$13,377",Land Registry
4/10/2024,Sheung Chui Court・Block C (Chui Ting House)・30/F・Flat 8,,$5.1M,--,441ft²,"@$11,565",Land Registry
4/10/2024,Victoria Harbour・Phase 2B-2 Victoria Harbour II・Tower 3・8/F・Flat A,,$47.8M,--,"1,448ft²","@$33,011",Land Registry
4/10/2024,The Aurora・Tower 1・28/F・Flat F,,$7.75M,,445ft²,"@$17,416",Land Registry
4/10/2024,Siu Hei Court・On Hei House (Block A)・28/F・Flat 7,,$3.31M,--,415ft²,"@$7,976",Land Registry
4/10/2024,Ching Lai Court・Lai Kin House (Block C)・7/F・Flat 8,,$3.21M,--,411ft²,"@$7,805",Land Registry
4/10/2024,Park Island・Phase 2・Block 3・16/F・Flat B,,$8.4M,,781ft²,"@$10,755",Land Registry
4/10/2024,Ching Tao Court・39/F・Flat 9,,$2.09M,--,--,--,Land Registry
4/10/2024,The Metro City・Phase 3 The Metropolis・Tower 3・36/F・Flat H,,$7.6M,,631ft²,"@$12,044",Land Registry
4/10/2024,Ayton・Tower 1・2/F・Flat B,,$27M,--,"1,198ft²","@$22,538",Land Registry
4/10/2024,Waldorf Garden・Block 3・5/F・Flat A,,$3M,--,414ft²,"@$7,246",Land Registry
4/10/2024,One Homantin・Tower 3・3/F・Flat A,,$13M,,752ft²,"@$17,287",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2B・3/F・Flat G,,$7.21M,--,432ft²,"@$16,694",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2B・2/F・Flat G,,$6.88M,--,432ft²,"@$15,928",Land Registry
4/10/2024,Ocean Shores・Phase 2・Tower 8・49/F・Flat G,,$6.99M,,497ft²,"@$14,060",Land Registry
4/10/2024,Nan Fung Sun Chuen・Block 3・9/F・Flat C,,$4.28M,--,391ft²,"@$10,946",Land Registry
4/10/2024,Ko Wang Court・Block B・38/F・Flat 1,,$1.65M,--,--,--,Land Registry
4/10/2024,Holly Building・7/F・Flat E,,$2.6M,,370ft²,"@$7,027",Land Registry
4/10/2024,Aegean Coast・Tower 7・5/F・Flat A,,$5.15M,,650ft²,"@$7,923",Land Registry
4/10/2024,Po Lam Court・8/F・No. 67,,$5.5M,,460ft²,"@$11,957",Land Registry
4/10/2024,Larchwood・25/F・Flat G,,$4.29M,--,206ft²,"@$20,816",Land Registry
4/10/2024,91 Queen's Road East・7/F・No. 91,,$6.88M,--,410ft²,"@$16,780",Land Registry
4/10/2024,No. 2 Park Road・33/F・Flat D,,$19M,,864ft²,"@$21,991",Land Registry
4/10/2024,"Fairview Park・Section G, 2Nd Street・No. 30 (S.G Ss.162)",,$7.6M,,848ft²,"@$8,962",Land Registry
4/10/2024,Mei Foo Sun Chuen・Phase 8・114-116 Broadway・8/F・Flat B No. 114,,$6M,,671ft²,"@$8,942",Land Registry
4/10/2024,The Grand Marine・Tower 2・3/F・Flat B,,$5.2M,,426ft²,"@$12,207",Land Registry
4/10/2024,Fung Tak Estate・Chu Fung House (Block 1)・28/F・Flat 18,,$3.4M,--,443ft²,"@$7,675",Land Registry
4/10/2024,Sui Wo Court・Wing Cheung House (Block H)・14/F・Flat 2,,$4.12M,--,550ft²,"@$7,491",Land Registry
4/10/2024,Grand Promenade・Tower 2・55/F・Flat F,,$8.88M,,498ft²,"@$17,831",Land Registry
4/10/2024,Lohas Park・Phase 12B Park Seasons・Tower 2 (2B)・33/F・Flat D,,$6.5M,--,437ft²,"@$14,876",Land Registry
4/10/2024,Pine Crest・4/F・Flat A,,$53M,--,"1,917ft²","@$27,647",Land Registry
4/10/2024,Victor Court・2/F・Flat B,,$4.08M,,319ft²,"@$12,790",Land Registry
4/10/2024,Ontolo・Block H2,,$58.1M,--,"2,995ft²","@$19,400",Land Registry
4/10/2024,Hopewell House・6/F・Flat F,,$3M,--,410ft²,"@$7,317",Land Registry
4/10/2024,Upton・29/F・Flat B,,$33M,--,"1,702ft²","@$19,389",Land Registry
4/10/2024,Nob Hill・Tower 2・16/F・Flat E,,$11.3M,,761ft²,"@$14,849",Land Registry
4/10/2024,Lei Ka (Kwa) Court・3/F・No. 17A,,$4.35M,--,541ft²,"@$8,041",Land Registry
4/10/2024,Island Resort・Tower 3・32/F・Flat G,,$6.85M,,455ft²,"@$15,055",Land Registry
4/10/2024,Royal Ascot・Carpark・1/F・No.A174,,"$880,000",--,--,--,Land Registry
4/10/2024,Greenwood Terrace・Carpark・3/F・No.282,,$1.05M,--,--,--,Land Registry
4/10/2024,Albert House・17/F・Flat B,,$3.05M,--,407ft²,"@$7,494",Land Registry
4/10/2024,Sung Lan Mansion・9/F・Flat A,,$8.2M,--,930ft²,"@$8,817",Land Registry
4/10/2024,Kt Marina・Phase 1・Tower 2A・9/F・Flat G,,$4.99M,--,306ft²,"@$16,310",Land Registry
4/10/2024,Hong Kong Garden・Phase 2・Carmel Heights (Block 7)・17/F・Flat B,,$5.1M,,715ft²,"@$7,133",Land Registry
4/10/2024,Riviera Gardens・Hoi Tao Mansion (Block 5)・11/F・Flat E,,$3.7M,,422ft²,"@$8,768",Land Registry
4/10/2024,The Pacifica・Carpark・5/F・No.R196,,$1.41M,--,--,--,Land Registry
4/10/2024,Whampoa Garden・Phase 2 Cherry Mansions・Block 13・8/F・Flat A,,$5.45M,,389ft²,"@$14,010",Land Registry
